Date,Fatalities,Aboard,Ground
30 Jun 2008,4,4,0
06 Jul 2008,1,2,0
07 Jul 2008,0,8,3
31 Jul 2008,8,8,0
03 Aug 2008,5,7,0
05 Aug 2008,9,13,0
06 Aug 2008,10,10,0
13 Aug 2008,3,3,0
20 Aug 2008,154,172,0
24 Aug 2008,68,90,0
30 Aug 2008,3,3,0
01 Sep 2008,3,3,0
03 Sep 2008,7,7,0
14 Sep 2008,88,88,0
19 Sep 2008,4,6,0
27 Sep 2008,4,5,0
08 Oct 2008,18,19,0
15 Oct 2008,4,4,0
13 Nov 2008,7,7,0
16 Nov 2008,7,8,0
27 Nov 2008,7,7,0
03 Dec 2008,3,3,0
11 Dec 2008,3,3,0
15 Dec 2008,12,12,0
20 Dec 2008,0,115,0
01 Jan 2009,2,2,0
04 Jan 2009,8,9,0
15 Jan 2009,13,13,0
15 Jan 2009,0,155,0
07 Feb 2009,24,28,0
12 Feb 2009,49,49,1
15 Feb 2009,13,13,0
20 Feb 2009,5,5,0
25 Feb 2009,9,134,0
09 Mar 2009,11,11,0
12 Mar 2009,17,18,0
22 Mar 2009,14,14,0
23 Mar 2009,2,2,0
01 Apr 2009,16,16,0
06 Apr 2009,24,24,0
09 Apr 2009,6,6,0
29 Apr 2009,7,7,0
03 May 2009,18,18,0
20 May 2009,112,112,2
26 May 2009,4,4,0
01 Jun 2009,228,228,0
07 Jun 2009,1,1,0
08 Jun 2009,13,13,0
29 Jun 2009,3,3,0
30 Jun 2009,152,153,0
03 Jul 2009,26,26,0
15 Jul 2009,168,168,0
19 Jul 2009,16,21,0
24 Jul 2009,16,153,0
02 Aug 2009,16,16,0
04 Aug 2009,1,72,0
08 Aug 2009,9,9,0
11 Aug 2009,13,13,0
26 Aug 2009,7,7,0
08 Sep 2009,10,13,0
24 Sep 2009,1,3,0
25 Sep 2009,3,3,0
17 Oct 2009,4,4,0
21 Oct 2009,6,6,0
22 Oct 2009,1,10,0
01 Nov 2009,11,11,0
01 Nov 2009,11,11,0
12 Nov 2009,1,15,0
14 Nov 2009,3,3,0
28 Nov 2009,3,7,0
29 Nov 2009,6,8,0
22 Jan 2010,2,2,0
25 Jan 2010,90,90,0
25 Jan 2010,2,10,0
28 Jan 2010,8,8,1
14 Feb 2010,11,11,2
10 Apr 2010,96,96,0
10 Apr 2010,10,18,0
13 Apr 2010,5,5,2
21 Apr 2010,3,6,0
12 May 2010,103,104,0
15 May 2010,8,8,0
17 May 2010,44,44,0
22 May 2010,159,166,0
19 Jun 2010,11,11,0
23 Jun 2010,7,7,0
05 Jul 2010,12,14,0
28 Jul 2010,152,152,0
28 Jul 2010,4,4,0
01 Aug 2010,3,3,0
03 Aug 2010,12,15,0
09 Aug 2010,5,9,0
16 Aug 2010,2,131,0
21 Aug 2010,4,4,0
24 Aug 2010,14,14,0
24 Aug 2010,44,96,0
25 Aug 2010,19,20,0
27 Aug 2010,10,10,0
03 Sep 2010,2,2,0
04 Sep 2010,9,9,0
13 Sep 2010,17,51,0
21 Sep 2010,10,13,0
06 Oct 2010,28,28,0
12 Oct 2010,8,8,0
21 Oct 2010,2,2,0
04 Nov 2010,68,68,0
05 Nov 2010,21,21,0
25 Nov 2010,7,10,0
28 Nov 2010,8,8,4
04 Dec 2010,2,169,0
15 Dec 2010,22,22,0
01 Jan 2011,3,124,0
09 Jan 2011,77,105,0
08 Feb 2011,9,9,0
10 Feb 2011,6,12,0
14 Feb 2011,14,14,0
21 Mar 2011,9,9,14
04 Apr 2011,32,33,0
19 Apr 2011,18,23,0
21 Apr 2011,7,7,0
07 May 2011,27,27,0
18 May 2011,22,22,0
20 Jun 2011,47,52,0
06 Jul 2011,9,9,0
08 Jul 2011,77,115,0
11 Jul 2011,7,37,0
13 Jul 2011,16,16,0
26 Jul 2011,80,80,0
28 Jul 2011,2,2,0
06 Aug 2011,38,38,0
09 Aug 2011,11,11,0
20 Aug 2011,12,15,0
26 Aug 2011,4,4,0
02 Sep 2011,21,21,0
06 Sep 2011,8,9,0
07 Sep 2011,44,45,0
14 Sep 2011,30,36,0
16 Sep 2011,1,1,10
22 Sep 2011,2,9,0
25 Sep 2011,19,19,0
29 Sep 2011,18,18,0
13 Oct 2011,28,32,0
27 Oct 2011,1,9,0
10 Nov 2011,5,5,0
11 Nov 2011,8,8,0
07 Dec 2011,5,5,0
26 Dec 2011,3,3,0
30 Jan 2012,3,5,0
15 Mar 2012,2,2,0
16 Mar 2012,12,12,4
02 Apr 2012,33,43,0
20 Apr 2012,127,127,0
30 Apr 2012,13,13,0
09 May 2012,45,45,0
14 May 2012,15,21,0
02 Jun 2012,0,4,12
03 Jun 2012,153,153,10
06 Jun 2012,14,14,0
11 Jun 2012,13,13,0
21 Jun 2012,7,7,4
18 Aug 2012,3,4,0
19 Aug 2012,32,32,0
12 Sep 2012,10,14,0
28 Sep 2012,19,19,0
07 Oct 2012,15,22,0
07 Oct 2012,3,4,0
21 Nov 2012,10,10,0
30 Nov 2012,7,7,25
05 Dec 2012,11,11,0
09 Dec 2012,7,7,0
25 Dec 2012,27,27,0
25 Dec 2012,1,71,1
29 Dec 2012,5,8,0
02 Jan 2013,3,3,0
04 Jan 2013,6,6,0
29 Jan 2013,21,21,0
13 Feb 2013,5,45,0
04 Mar 2013,7,10,0
08 Mar 2013,2,2,0
13 Apr 2013,0,108,0
29 Apr 2013,7,7,0
31 May 2013,4,4,0
25 Jun 2013,20,20,0
06 Jul 2013,3,307,0
07 Jul 2013,10,10,0
09 Aug 2013,4,6,0
14 Aug 2013,2,2,0
03 Oct 2013,16,20,0
10 Oct 2013,2,16,0
16 Oct 2013,49,49,0
03 Nov 2013,8,18,0
09 Nov 2013,13,21,0
10 Nov 2013,5,7,0
17 Nov 2013,50,50,0
29 Nov 2013,3,3,5
29 Nov 2013,33,33,0
05 Dec 2013,5,5,0
26 Dec 2013,9,9,0
20 Jan 2014,2,7,0
11 Feb 2014,76,77,0
16 Feb 2014,18,18,0
21 Feb 2014,11,11,0
08 Mar 2014,239,239,0
18 Mar 2014,2,2,0
19 Apr 2014,8,8,0
20 Apr 2014,8,8,0
08 May 2014,6,6,0
17 May 2014,16,17,0
14 Jun 2014,49,49,0
02 Jul 2014,4,4,0
07 Jul 2014,18,19,0
17 Jul 2014,298,298,0
23 Jul 2014,48,58,0
24 Jul 2014,116,116,0
10 Aug 2014,39,48,0
30 Aug 2014,7,7,0
31 Aug 2014,3,3,0
20 Sep 2014,4,9,0
04 Oct 2014,2,4,0
28 Dec 2014,6,6,0
28 Dec 2014,162,162,0
18 Jan 2015,37,37,0
04 Feb 2015,43,58,0
09 Mar 2015,10,10,0
24 Mar 2015,150,150,0
25 Jun 2015,9,9,0
30 Jun 2015,122,122,19
31 Jul 2015,11,11,0
12 Aug 2015,1,6,0
16 Aug 2015,54,54,0
05 Sep 2015,7,7,0
15 Sep 2015,3,7,0
02 Oct 2015,11,11,2
02 Oct 2015,10,10,0
31 Oct 2015,4,4,0
31 Oct 2015,224,224,0
04 Nov 2015,41,43,0
21 Nov 2015,7,7,0
24 Nov 2015,15,26,0
08 Jan 2016,2,2,0
02 Feb 2016,1,72,0
24 Feb 2016,23,23,0
26 Feb 2016,2,11,0
09 Mar 2016,3,4,0
15 Mar 2016,22,22,0
19 Mar 2016,62,62,0
29 Mar 2016,7,7,0
04 Apr 2016,5,5,0
13 Apr 2016,12,12,0
29 Apr 2016,13,13,0
19 May 2016,66,66,0
22 Jul 2016,29,29,0
30 Jul 2016,16,16,0
05 Aug 2016,0,300,1
31 Aug 2016,5,5,0
24 Oct 2016,5,5,0
28 Nov 2016,71,77,0
03 Dec 2016,13,13,0
07 Dec 2016,48,48,0
18 Dec 2016,13,13,0
20 Dec 2016,5,6,0
25 Dec 2016,92,92,0
16 Jan 2017,4,4,35
21 Feb 2017,5,5,0
10 Mar 2017,7,7,0
27 Mar 2017,6,6,0
05 May 2017,2,2,0
27 May 2017,2,3,0
07 Jun 2017,122,122,0
28 Jun 2017,3,3,0
10 Jul 2017,16,16,0
30 Sep 2017,12,12,0
12 Oct 2017,7,7,0
14 Oct 2017,4,10,0
15 Nov 2017,11,11,0
13 Dec 2017,1,25,0
31 Dec 2017,12,12,0
29 Jan 2018,12,12,0
10 Feb 2018,3,7,0
11 Feb 2018,71,71,0
18 Feb 2018,66,66,0
06 Mar 2018,39,39,0
11 Mar 2018,5,6,0
11 Mar 2018,11,11,0
12 Mar 2018,51,71,0
11 Apr 2018,257,257,0
17 Apr 2018,1,149,0
02 May 2018,9,9,0
18 May 2018,112,113,0
05 Jun 2018,10,10,0
10 Jul 2018,1,19,1
04 Aug 2018,20,20,1
17 Sep 2018,15,15,0
28 Sep 2018,1,47,0
29 Oct 2018,189,189,0
06 Nov 2018,1,128,0
14 Jan 2019,15,16,0
23 Feb 2019,3,3,0
09 Mar 2019,14,14,0
10 Mar 2019,157,157,0
16 Apr 2019,6,6,0
05 May 2019,13,13,0
05 May 2019,41,78,0
03 Jun 2019,13,13,0
30 Jul 2019,5,5,14
11 Sep 2019,2,2,0
04 Oct 2019,5,8,0
24 Nov 2019,19,19,7
27 Dec 2019,12,98,0
02 Jan 2020,18,18,0
08 Jan 2020,176,176,0
05 Feb 2020,3,177,0
29 Mar 2020,8,8,0
22 May 2020,97,99,1
07 Aug 2020,20,190,0
22 Aug 2020,7,8,0
25 Sep 2020,26,27,0
09 Jan 2021,62,62,0
02 Mar 2021,10,10,0
28 Mar 2021,5,6,0
21 May 2021,11,11,0
10 Jun 2021,12,14,0
04 Jul 2021,49,96,3
06 Jul 2021,28,28,0
12 Sep 2021,4,16,0
27 Dec 2021,4,4,0
21 Mar 2022,132,132,0
29 May 2022,22,22,0
16 Jul 2022,8,8,0
06 Nov 2022,19,43,0
18 Nov 2022,0,108,2
21 Nov 2022,8,8,0
15 Jan 2023,72,72,0
16 Sep 2023,14,14,0
29 Oct 2023,10,10,0
01 Nov 2023,4,4,0
02 Jan 2024,5,385,0
18 Jan 2024,1,4,0
23 Jan 2024,6,7,0
